,C4_S1,C4_S3,C4_S5,C4_S7
OG0014299,12.7987043,38.63386763,38.16708485,46.94494197
OG0014304,4.67219657,6.60633086,7.84996926,6.568867006
OG0014305,0.057618337,26.18441326,3.106576726,14.80945118
OG0014307,8.994661438,3.575270002,9.93200845,11.2372687
OG0014316,36.99487098,24.79159937,23.91705882,26.69659865
OG0014320,4.74651405,5.155871625,11.10240187,10.54226524
OG0014321,89.80086588,157.2257285,257.7557258,258.8231181
OG0014322,0.142924377,0.169366152,0.217410556,0
OG0014323,42.01302744,92.11931295,292.5093026,557.5492294
OG0014324,2.952739617,4.024343307,3.678567376,1.741671357
OG0014336,23.32237831,6.4427673,15.93138887,24.28861074
OG0014338,27.54000156,59.53947459,23.52079349,11.88735367
OG0014339,39.64691618,21.1966397,25.2242344,31.11457241
OG0014341,4.312616833,49.66999616,7.390069388,0.86632963
OG0014343,36.2391537,63.14225091,0.934713929,0.060134211
OG0014344,5.708922874,25.60663707,65.59668914,11.41993377
OG0014348,15.09570068,7.65936627,3.653647117,4.201471185
OG0014349,15.39531317,44.86097339,6.988931154,1.091192827
OG0014352,7.052558598,7.331068092,6.715607109,4.101575717
OG0014354,1.076782114,2.982505495,18.22232505,43.72763288
OG0014355,52.71342325,3.972027666,1.914662688,0.694687669
OG0014357,19.50525467,39.94026479,92.00872394,59.23602084
OG0014358,49.45837863,11.62975502,11.18840719,15.99882969
OG0014359,0.676868014,1.433662956,4.935583474,5.714421837
OG0014361,15.21021895,8.847315013,24.30256885,21.43526011
OG0014363,24.5866653,14.17525061,8.255463949,6.356308847
OG0014365,11.20819998,8.724224352,7.319628744,6.197852439
OG0014368,14.42902793,12.24734453,8.146156775,4.693391696
OG0014371,20.02537343,28.54318991,46.98346722,56.62980903
OG0014374,341.6884576,2900.205001,18572.13606,28793.03219
OG0014376,2.539360841,16.71686465,11.06040131,5.857794467
OG0014377,21.00237357,19.8725579,7.395730403,0.348524646
OG0014380,16.45864515,90.18647137,224.3165592,322.1561418
OG0014382,13.67274495,8.158870549,15.99781779,21.43040386
OG0014384,29.64820084,25.67779061,25.87690074,8.681291219
OG0014385,38.23271291,32.10991256,15.9915255,2.772779873
OG0014387,1.994184216,2.006671312,13.1210266,23.66259105
OG0014389,29.76029103,5.170929528,1.69591976,1.92600285
OG0014390,7.505575903,1.470927623,1.607037574,3.768472955
OG0014391,0,90.67989281,2.717315454,0.118035115
OG0014395,2.279549979,10.1898035,62.07212654,153.312194
OG0014397,10.18832327,7.489202991,13.45408406,16.40775814
OG0014399,26.73618673,58.71519434,19.14973025,4.30234097
OG0014401,1.968816838,2.749716305,0.943074057,0.335009569
OG0014408,64.92658086,51.01381214,55.37216914,83.68451903
OG0014410,10.1074707,5.969096862,1.075487332,0.128256326
OG0014412,2.712315524,3.355822371,3.240670815,3.173756415
OG0014414,10.59362637,4.684741086,5.535815678,5.144706232
OG0014426,48.96966805,38.73793568,7.439838021,2.40574016
OG0014427,35.40482927,33.39562743,4.830668318,0.09807475
OG0014430,39.93697497,44.33370888,86.30268862,52.31152623
OG0014433,35.59978249,39.23673357,19.7516413,13.43274389
OG0014434,8.611681652,2.032393953,0.070479268,0.041807686
OG0014435,17.6854981,14.1638949,7.110389816,1.147728393
OG0014439,1.914024115,4.53240204,2.879526216,3.250833949
OG0014446,5.78727229,3.456483626,0.893978247,0.242207972
OG0014448,8.180402043,9.376264497,8.980461442,9.17401788
OG0014449,11.71898744,13.36566562,4.672517204,5.796497099
OG0014451,16.73596631,11.60022717,30.40602791,39.56180037
OG0014452,19.25514228,15.93302324,9.309512867,9.482670064
OG0014458,3.177485005,9.632238809,3.311863522,1.582097915
OG0014459,10.46708237,13.02537335,4.299003656,5.879051864
OG0014467,10.15567255,14.15484868,18.13493267,7.224683678
OG0014471,23.32496014,3.336748153,6.773399464,10.87202677
OG0014472,7.561841681,0.953100597,1.945992058,6.044631189
OG0014473,36.34481479,12.88396188,1.035090816,0.094781488
OG0014474,1.245447888,4.291242235,7.550443748,5.283665943
OG0014477,3.213473945,2.462752085,2.92474298,5.589209452
OG0014481,3.017592892,2.432358293,4.014954236,5.317138978
OG0014494,6.830923656,9.147661645,8.348197682,3.803588885
OG0014496,4.603005489,3.125953738,13.70688054,43.13720813
OG0014499,68.8102048,49.80314638,0.743189969,0.158919199
OG0014500,1369.715493,1953.086251,75.11860275,6.415664182
OG0014502,18.15027431,5.267252212,2.243383783,3.812661805
OG0014510,7.334383284,12.55749734,14.00267398,19.5236847
OG0014514,14.89144901,7.383838021,3.071153786,1.681335327
OG0014516,24.74941519,4.133964676,5.819797385,4.237462297
OG0014519,32.44383458,8.850175099,36.61192924,35.51431296
OG0014520,7.895058818,12.81199531,21.4341398,23.96311596
OG0014523,4.001393633,6.203207075,8.177669088,3.765261131
OG0014524,20.70909944,8.889835041,12.78172598,18.03271596
OG0014529,18.07637877,19.92432463,21.23655869,15.44305799
OG0014530,7.682099821,2.136789555,0.597118601,0.206642078
OG0014533,16.4198553,15.4925419,20.19743715,27.80941803
OG0014541,6.394683333,6.991967149,84.65414147,313.6406349
OG0014542,37.88825574,13.69022527,11.98038648,5.492792682
OG0014543,9.515815069,7.976143384,9.331274501,10.1123885
OG0014545,26.19587033,80.10062938,3.836695901,1.739408565
OG0014547,15.29993484,1.775016592,0,0.018922067
OG0014550,12.15314186,10.79132259,26.96539411,32.04490625
OG0014553,14.65304406,17.74541194,29.71322426,35.26905475
OG0014555,22.38732791,15.96987716,20.69910057,30.34697402
OG0014557,9.915769172,26.49167905,7.898978624,0.356230451
OG0014562,50.76420641,23.34556177,43.19954183,51.50348232
OG0014563,12.44855185,17.85503871,1.297355965,0.404216924
OG0014564,32.00262537,6.899368671,8.148937574,18.10175999
OG0014565,5.101046935,9.934863859,16.44506311,19.868824
OG0014568,9.855804171,17.69033014,2.150542462,1.303228355
OG0014570,3.22742547,0.465182961,1.245203184,1.405732299
OG0014572,1.472849408,8.191124347,5.712816787,5.479653521
OG0014573,8.777525718,53.60445236,1.361968549,0
OG0014574,3.675648857,5.758081241,24.01931465,26.50058405
OG0014577,1.784035292,36.69447204,7.376362732,0.864282114
OG0014578,12.63661197,9.724728132,1.413181055,0.369952631
OG0014586,8.604595015,6.738263095,3.998090566,3.49854014
OG0014588,9.936194089,26.39107122,136.5107986,155.9751868
OG0014590,125.8509086,107.2048929,89.21687894,128.1270737
OG0014593,17.67024493,1.698878576,0.347416241,0.095962978
OG0014597,28.69689804,4.798732634,9.421235771,24.28130677
OG0014598,11.87391937,52.41294474,49.11593451,25.06451534
OG0014604,0.016956248,0.248552652,7.525256987,30.38972006
OG0014609,14.7291401,25.24686678,11.82297008,11.48210297
OG0014612,21.14749562,27.67950973,17.25437709,14.24507614
OG0014613,9.57646499,6.731885067,0.809362126,0.109872731
OG0014614,12.06932553,3.886993526,0.052583179,0
OG0014615,26.91947455,13.01031353,21.20348695,23.63329885
OG0014616,29.83902085,3.327946902,2.346051554,7.843836243
OG0014617,24.19299179,18.18141173,9.546802665,30.19464415
OG0014619,13.960972,9.074874644,21.16078722,14.13290139
OG0014620,37.76642213,0.158682359,0.163786583,0.1560083
OG0014622,105.5836578,171.5533554,485.517697,439.6717221
OG0014623,5.114076802,18.54881228,13.17962382,4.902645217
OG0014627,15.59048432,4.29211217,14.77733149,8.569635385
OG0014641,4.783329912,25.38600691,167.2099,383.8178506
OG0014646,0.261089939,0.900389807,21.80353661,17.29236216
OG0014651,2.969756256,11.07038141,27.19167779,17.71999082
OG0014652,25.62272305,23.3344158,24.53852815,56.41236359
OG0014653,0.015968198,1.621132556,0,0
OG0014654,10.64861223,28.4457733,26.90857542,19.29402518
OG0014658,36.47409097,55.60241989,56.14640103,34.76670445
OG0014662,7.393798555,10.36595039,3.239058317,3.160963183
OG0014665,44.74715596,19.97623031,19.25816993,7.896073872
OG0014667,29.11305499,6.622414455,2.942419234,1.072583556
OG0014668,26.25718719,7.925630403,1.746596774,0.069262118
OG0014676,3.906502169,10.66606051,21.13490888,31.28159803
OG0014677,10.59084904,14.66864819,4.562485582,1.920254239
OG0014682,7.666727241,14.62028004,29.23839579,42.03911565
OG0014688,2.662769247,5.394998908,8.817800344,12.02015966
OG0014691,11.42081811,2.552115855,0.082232481,0.054967804
OG0014694,13.3742658,15.27403582,5.547268887,0.935475201
OG0014695,23.98889094,3.341965788,1.373483407,0.875840756
OG0014696,30.75664769,19.5719462,5.84704085,2.342488279
OG0014699,74.40448807,16.26798082,13.09080361,11.78381713
OG0014701,51.35149359,30.09882147,16.09642494,19.59808072
OG0014702,2.791012759,4.311294075,5.965916616,5.16538578
OG0014704,7.370895641,6.627696941,17.28683718,10.17527606
OG0014706,17.12219686,6.885837278,8.249579202,12.19033856
OG0014707,31.25586961,13.85724147,18.51442218,3.121157236
OG0014710,7.266918707,7.529766395,10.64560604,14.84714393
OG0014712,66.64912913,27.81714765,3.750283861,0.896006326
OG0014715,24.40345012,18.25612636,4.947927471,2.862100715
OG0014717,7.864626655,25.74374796,19.72860056,4.493591262
OG0014719,71.66065702,79.41179932,141.1697608,159.9350674
OG0014720,6.174545643,17.78994042,33.49265579,31.49397451
OG0014722,35.76503539,80.32209129,28.14592894,1.224310962
OG0014723,3.867772315,6.444527187,14.49259324,3.258560465
OG0014724,22.42435997,27.02875475,59.72597395,26.78590047
OG0014732,11.66299463,5.808979774,2.996726113,1.958617433
OG0014733,10.14494959,53.36960382,18.43835924,3.256408731
OG0014736,6.770415407,8.077259126,5.874843909,4.666820419
OG0014738,55.07240231,153.1902502,390.9043467,392.739066
OG0014739,5.695382415,4.159853745,2.009581569,1.687207374
OG0014740,1.820569187,5.264601673,33.50968416,72.49614
OG0014745,44.54878249,1.777833182,1.932081629,1.99903799
OG0014746,4.885254604,5.984110697,2.184463915,1.792239524
OG0014747,19.57636469,10.28819341,29.23728325,64.43800575
OG0014748,0.426318042,0.90190262,1.410984503,1.824614811
OG0014750,14.9952349,10.69675075,8.663421233,3.91758809
OG0014751,11.23220191,24.47315966,46.93123011,12.65671264
OG0014766,12.29797478,3.359744722,0.858273289,0.562621072
OG0014770,7.905234931,3.193827576,1.278441404,0.458980291
OG0014771,13.97237569,34.1409691,51.18003927,66.96008969
OG0014774,20.09080457,22.42116544,46.58735649,52.44540797
OG0014779,39.81019876,67.50705946,113.3706943,120.842027
OG0014781,30.22701132,5.962437654,13.95903919,8.369899801
OG0014784,0.909538139,4.729652714,0.408829368,0.180604494
OG0014794,75.96281237,31.63664794,60.96284902,46.83993294
OG0014802,9.061441672,3.447612057,8.271185426,8.964048348
OG0014805,8.957489258,12.18134384,32.34682586,31.58312417
OG0014811,3.210583139,6.2175039,3.046710569,1.597678108
OG0014819,103.0352175,73.42315899,44.86057784,1.386466099
OG0014820,3.16336633,43.36057501,121.7014458,13.59683103
OG0014825,0.48751363,4.832284566,3.854966232,1.468066339
OG0014827,38.93512095,58.32165993,68.28628869,83.16086097
OG0014830,6.902380058,5.29949457,3.359476333,3.7486958
OG0014832,2.141623715,2.906333583,2.058783643,1.153024734
OG0014834,27.94841451,27.69216457,42.49224779,20.46217139
OG0014839,4.348893082,2.299172804,0.930108393,0.958595469
OG0014840,1.564262844,47.82538719,18.99720816,4.534366069
OG0014841,9.700211244,8.508952306,5.094868313,2.703972041
OG0014842,4.44528947,26.0172256,18.37672759,3.348895374
OG0014843,27.70431624,30.21936647,22.74596962,41.51917853
OG0014845,59.18187826,404.2646705,2117.90733,3058.938996
OG0014847,12.91576837,33.07529781,122.6941658,35.82014785
OG0014848,3.818500588,4.273378638,4.770638088,1.987709994
OG0014849,2.283730045,16.19967228,26.1793013,18.5559849
OG0014852,1.409867706,1.906311244,3.54520085,3.361680395
OG0014855,22.56685891,20.59920666,38.48381358,34.08806996
OG0014857,6.072333165,16.12009004,27.18180066,24.94782026
OG0014864,0.325649962,8.287663036,6.384824161,1.032233449
OG0014867,18.89161378,10.11464382,16.89228192,3.463224055
OG0014872,6.020501707,19.56492979,8.332254118,2.478720263
OG0014873,6.371658077,5.171612422,2.586448263,0.833039365
OG0014874,12.71280274,5.76482906,2.464977047,2.517883903
OG0014875,17.56265861,29.75320477,71.49636014,151.7913627
OG0014879,33.17184627,48.4213757,55.72023203,23.79290576
OG0014884,32.37319187,11.70756061,1.60004517,0.020032276
OG0014887,15.05916541,11.59276074,0.345999259,0.263554015
OG0014898,13.16354567,25.5430099,15.13857793,5.611178254
OG0014903,37.24473594,83.12141536,69.22950923,8.407720611
OG0014904,11.85265565,4.933630484,0.229223283,0.157337539
OG0014907,30.83641872,85.54771663,42.1206864,11.05742225
OG0014909,60.48020785,46.06730098,15.56150099,2.689973883
OG0014911,46.13054213,60.88180391,5.857019492,1.212767529
OG0014915,62.27086643,63.43755112,27.20576426,15.01291387
OG0014917,9.93405185,90.71132982,31.75218067,3.337071865
OG0014922,7.097556158,6.45254531,2.166514478,2.427332317
OG0014930,2.478792069,9.491076747,4.960051011,3.413044515
OG0014931,39.79855606,33.33955965,97.76760968,70.86646382
OG0014933,6.906180266,13.06563229,24.59335923,45.77598939
OG0014935,54.22845413,19.20261558,3.081850811,0.769258105
OG0014942,8.707126443,9.261427361,5.514724616,4.474559271
OG0014945,7.056444712,4.412511431,3.154409908,1.64247046
OG0014947,0.999767412,1.847116099,48.04609244,76.57649772
OG0014950,0.141217223,2.800289709,9.889075845,4.68050309
OG0014951,33.36560552,29.32578424,29.80680158,20.97804774
OG0014953,3.017991701,7.555014578,18.34791115,6.915218243
OG0014954,14.25684809,17.05662675,94.55576801,207.6588183
OG0014956,1.777713904,9.130953868,27.46535616,2.405446285
OG0014958,21.38137067,73.84214324,293.0045789,771.7575857
OG0014961,13.78823642,12.88277644,20.74854359,38.26237587
OG0014963,66.71321672,85.72577334,53.33747186,52.04918969
OG0014968,7.889227256,9.096232152,4.460218344,2.526196647
OG0014970,0.875727284,5.461848022,31.89464683,57.76233595
OG0014971,4.982280426,6.456005954,11.88091493,12.15666682
OG0014973,4.684661254,54.17958828,29.04998744,5.137187047
OG0014975,4.978071383,5.384821063,3.74233413,6.919121411
OG0014976,28.05173852,36.93209346,38.624028,45.72098485
OG0014978,40.38965428,29.64766303,36.21579951,58.99697262
OG0014979,3.564634924,3.803276735,5.846588274,11.65813334
OG0014981,35.28471003,4.740027034,7.834198659,10.10749196
OG0014984,30.71918453,44.54461363,5.160172118,1.40764468
OG0014986,6.059642859,15.08405497,4.527162657,0.495101065
OG0014988,20.40199059,16.69925587,10.62164588,10.50593039
OG0014990,65.32901042,45.77963198,99.29149375,146.4588554
OG0014991,19.2386294,16.47079114,12.37949325,11.18882097
OG0014992,9.689417977,19.39508232,15.53421773,10.85746305
OG0014995,7.990797927,0.318798781,0.153625134,0.038915526
OG0015005,2.591088684,7.088871797,1.029574587,0.040260009
OG0015013,19.32237285,20.69572025,1.821347036,0.423770905
OG0015014,6.810285055,2.816945491,6.258022575,3.058246579
OG0015020,1.102786311,5.862726209,5.782341071,9.531875852
OG0015022,18.93331289,13.6503451,6.560568928,7.366627242
OG0015031,0.131761529,0.142073808,0.297552434,0.379294747
OG0015035,5.022481721,3.104176621,1.311052348,1.145236781
OG0015036,17.26592566,73.45196653,161.4342993,150.2031714
OG0015045,46.03839031,56.53783762,15.7482701,4.859764779
OG0015048,3.280497483,3.31059218,1.422036148,0
OG0015050,5.297436302,7.242848045,4.247239545,4.068360022
OG0015057,9.964284092,9.028115325,4.059539537,2.259473052
OG0015058,190.4528417,1.188835675,7.788614158,4.932241345
OG0015060,3.093288221,0.587215144,0.203140579,0.028937098
OG0015064,9.268648925,3.59641051,4.863480298,6.797394402
OG0015065,16.60392383,19.012531,24.35544832,27.28298039
OG0015066,0.463301617,0.284740389,0,0.127085584
OG0015067,7.594900253,19.29144227,54.18475268,70.8102111
OG0015068,176.7156502,49.51121379,24.40741838,2.796259217
OG0015069,32.69559926,31.66911672,95.4301302,156.5936177
OG0015070,0.067527969,30.62596152,28.04265265,1.338673332
OG0015075,41.87790152,13.36080346,36.66607492,7.754912413
OG0015082,2.237013339,36.38928379,16.36290843,42.53590529
OG0015083,15.01694582,21.13191516,17.39131513,8.321438789
OG0015088,42.62237449,40.09406431,158.720518,166.680485
OG0015090,4.937271974,10.940577,13.84374523,22.57076948
OG0015091,15.45673104,4.720386395,2.662993789,2.243362474
OG0015094,6.680886608,12.96670214,35.88493148,304.4404619
OG0015095,3.292687818,21.62259708,16.96080605,0.493726229
OG0015101,32.45139496,102.0313378,213.0673528,311.8179427
OG0015102,82.36632168,0.393500416,1.606758672,2.334126323
OG0015105,21.32798243,6.899633041,0.693406262,0.360795454
OG0015106,38.39390568,1.205132967,0.555672683,1.798614739
OG0015108,11.85325829,9.008287659,6.843735181,8.599932083
OG0015109,39.05836998,36.3595201,12.65873751,6.627149245
OG0015111,0.018407736,19.34153156,128.0389365,18.4372418
OG0015112,15.71279254,14.20487201,10.00715556,9.898643847
OG0015113,2.948909207,3.204671481,2.828443125,3.278927191
OG0015117,14.9864486,8.669287852,8.587887113,3.148143088
OG0015120,0.164130858,0.533469513,4.637378822,95.20280044
OG0015121,13.83917088,14.66380953,26.26947403,28.64752923
OG0015123,22.60777551,19.96378354,3.341692034,0.193103106
OG0015127,18.13298294,323.9829213,3253.742296,16674.39577
OG0015128,6.03595645,8.444374413,11.84304294,6.911135895
OG0015133,31.66821314,35.35679385,45.08409858,53.86143622
OG0015134,0.813480433,512.1038854,10.53477073,48.71769514
OG0015137,0.675038152,10.82831428,5.670260282,2.838256166
OG0015139,4.241462208,21.22182448,16.38442613,17.53040682
OG0015141,4.20208482,6.237757234,6.462150251,2.070739058
OG0015142,15.12321241,5.86938368,1.502244537,1.607534665
OG0015143,6.890832642,10.42708219,23.26947966,28.91919358
OG0015149,0.956181398,23.43052949,11.7049831,0.121243159
OG0015151,3.126185839,1.615858482,1.191521018,2.252810356
OG0015153,15.47081643,37.98677745,25.94232047,5.53686814
OG0015160,8.006301935,7.136096489,1.96234113,0.029096394
OG0015162,0.145595082,0.725249447,2.802935664,0.494063276
OG0015169,44.02009515,25.84856444,0.840867221,0.497630589
OG0015173,3.209409316,82.76457003,22.56123225,14.52737565
OG0015175,20.16633973,37.33828947,32.45215675,29.00219615
OG0015178,0.3134175,14.69315383,18.63439601,20.32214977
OG0015179,462.1655709,2227.707418,33.2729659,2.072822303
OG0015180,7.73065107,9.668901269,17.58308994,23.58828773
OG0015181,3.032183537,10.21333722,14.65169575,10.10870442
OG0015182,105.163471,113.6837963,20.5597247,21.98390588
OG0015186,8.507920537,31.35693904,27.96227824,8.567092375
OG0015190,27.25679784,34.20444369,34.41098517,40.59936337
OG0015196,19.10477275,8.520849264,3.695041851,1.805869093
OG0015197,5.031025325,11.42243139,30.34404959,28.34288122
OG0015199,64.36375398,1671.442808,1678.766524,196.8032983
OG0015200,9.973435078,32.91037657,48.27826726,16.21486264
OG0015205,27.20266637,39.0212882,44.82578801,48.00270735
OG0015209,49.80952807,47.07590445,0.320650676,0.050182193
OG0015210,20.48828453,68.89869799,0.90065552,1.052044366
OG0015216,16.22376082,5.22716769,1.165275291,0.239912395
OG0015217,5.334857115,51.8922369,154.0601053,68.20909214
OG0015218,4.254208672,5.559912331,13.91325379,19.15754019
OG0015219,16.86460727,75.75445245,314.3623453,242.204962
OG0015221,33.06415037,45.07781053,12.34265179,8.995870458
OG0015222,2.163635605,29.78919483,4.292522886,0.545598605
OG0015230,14.76719395,24.5674115,11.15232354,7.897582417
OG0015233,45.39538151,26.06276652,20.35292091,2.724823868
OG0015234,12.62899201,3.012125606,4.242848087,9.098575704
OG0015235,5.99067068,8.047648627,7.440092129,6.061541634
OG0015236,24.40809352,29.8189487,93.91568836,52.18967179
OG0015244,0,0.162065538,0,0
OG0015245,4.24959871,0.991277708,2.442354255,8.030126491
OG0015249,5.442106176,60.74865491,41.25848637,10.40726942
OG0015251,4.06604773,6.54704218,7.936837093,2.768707347
OG0015252,24715.32844,32814.9288,111226.1332,83887.03737
OG0015253,12.26887441,5.679634416,2.306565619,2.752394011
OG0015260,0.713227903,16.12847919,16.52545067,14.48440433
OG0015263,6.038020804,61.17551409,37.84277264,55.09749101
OG0015264,0.982214171,0.812024739,2.75717312,4.51344264
OG0015265,7.218345377,3.337767092,11.23802071,4.732554596
OG0015266,7.732482759,3.869519179,0.464475648,0.136240421
OG0015268,1.992179449,25.49471223,8.225559805,0.782746012
OG0015269,31.91307423,12.56463802,3.20726509,3.931570857
OG0015271,713.3701539,3.256372709,1.499020166,8.816518936
OG0015280,9.501642248,5.832520893,3.267737827,4.079897369
OG0015283,0.624996865,9.156329144,4.374022189,6.392369284
OG0015288,10.45358529,6.705468438,4.248016864,3.275918934
OG0015289,0.557321108,32.0914863,2.182974591,0.426504523
OG0015291,17.90372679,6.118914382,1.044572264,0.34907715
OG0015292,10.11372703,0.999804655,0.671000216,1.706042129
OG0015294,11.23595231,9.701656122,4.658782554,4.70098882
OG0015299,7.49065325,9.582808481,9.636289333,11.39316025
OG0015301,42.48228788,31.27866928,44.5436282,50.39398893
OG0015308,19.00778241,22.75837009,9.345027105,12.42373325
OG0015309,8.850228813,40.70240048,25.90112081,5.97798201
OG0015314,0.147738963,1.557255681,40.17081197,15.76215763
OG0015317,45.15420157,40.8011207,62.83790536,119.123086
OG0015318,8.67215634,8.529314985,5.133502396,1.420971278
OG0015323,18.29112825,14.04509265,1.432237055,1.104372235
OG0015324,1.626987966,14.05630708,41.74112585,19.59291576
OG0015328,51.89813368,206.0540249,497.6463542,201.1250396
OG0015874,0.334327052,111.9480469,184.9858532,20.00349643
OG0015877,17.81132655,3.733961295,4.516234621,0.460601133
OG0015879,1.721601502,18.95846336,25.66046253,3.98975458
OG0015884,5.857644175,8.094284396,1.508097023,0.203913436
OG0015888,24.43749313,2.008530966,2.958004789,0.53805648
OG0015901,7.49984566,8.033654462,9.340928381,8.863791525
OG0015911,28.4290584,5.510952429,14.0965149,1.396478779
OG0015915,7.139092276,8.142971077,4.893132851,1.09830835
OG0015919,19.25095617,2.62814853,6.110848089,10.17481364
OG0015921,179.5364701,190.2607625,0.554451505,0.48538114
OG0015922,49.35348582,86.11604503,122.1877834,81.13164425
OG0015929,568.5805309,188.9375666,18.31965378,3.345390929
OG0015943,6.073939332,7.158754553,1.71286765,1.646869757
OG0015951,18.88709892,27.75605574,39.39539658,40.71746102
OG0015953,11.75718866,0.632485927,0.027243757,0.045239154
OG0015957,42.50329029,8.952216558,2.145629707,0.901348766
OG0015960,13.73150103,3.724523245,0.23263775,0.029152166
OG0015965,18.15088572,10.23486402,1.838501905,0.417370341
OG0015966,20.73642983,5.427011212,2.475662468,2.542514686
OG0015971,16.4988716,5.10747768,1.035001804,0
OG0015978,68.61039888,119.8778946,16.71439243,0.709849726
OG0015980,23.79628014,23.76172692,82.17224878,2.982433116
OG0016001,42.01711607,155.603461,8.884345435,0.157838832
OG0016004,11.91155312,0.649033374,0.117021428,0.094119822
OG0016013,6.945247436,4.986096041,1.67843567,1.132842381
OG0016022,25.78944395,3.497423317,1.661635298,0.114877123
OG0016023,2.583009938,10.03673147,35.49970589,10.61232647
OG0016024,0.452085845,2.968752679,40.79541363,66.77876213
OG0016033,17.36130659,5.712280057,4.851513169,2.059691955
OG0016037,2.40734266,6.342380791,23.25781308,21.64191265
OG0016038,17.94146241,13.74935131,29.17807533,42.02373294
OG0016044,9.81122504,25.59520165,39.05550302,44.62494088
OG0016045,22.59942281,11.73203032,1.465149555,0.18973505
OG0016049,3.529157922,6.596821144,0.487607435,0.034618913
OG0016058,0,0,0.222214857,0
OG0016063,5.810894664,4.0143441,0.905591589,0.313964033
OG0016080,62.61866087,1.483364038,0.116491679,0.03775118
OG0016081,11.43458795,13.10671766,2.395333375,0.531405609
OG0016087,9.626968881,7.930240741,8.335677174,6.441841714
OG0016095,33.96557603,332.3901921,18.57927242,0.459737443
OG0016102,11.2169231,13.79737904,1.173974441,0.173334055
OG0016108,29.29378346,4.514774299,2.28369412,2.446291235
OG0016111,74.24403646,4.938656956,1.548112428,2.519972597
OG0016113,0.655666736,13.12484747,5.536808138,1.197641137
OG0016124,0.602589965,19.17097639,11.16399091,0.647137139
OG0016125,8.499435617,18.39987298,8.2062618,0.755704383
OG0016137,17.53300016,21.19480417,10.80333012,1.261591065
OG0016151,3.05311009,38.23651005,23.01824115,9.891605295
OG0016153,17.85329906,6.187090641,1.39010175,0.10276256
OG0016156,10.818775,7.065635771,0.537107864,0.398579163
OG0016163,97.70989015,11.69203253,6.851278006,0.719502253
OG0016166,21.18839042,3.011176238,1.204214157,5.150022101
OG0016177,94.71796287,8.050538359,3.268921082,0.718180042
OG0016178,13.55532767,8.431305209,0.529181901,0.675965646
OG0016182,7.26832185,13.02347631,0.426347099,0.124511971
OG0016190,14.3375839,3.553919695,1.135721728,0.545933131
OG0016192,7.455098883,4.035707339,2.012490468,2.361705282
OG0016193,55.38590284,21.9021129,22.71669921,23.47823759
OG0016197,0.051034773,1.44822813,2.504744717,0.269746827
OG0016202,3.763120006,78.59140806,20.60560122,5.445963533
OG0016203,0.226408588,143.5708536,4.965100443,10.85137606
OG0016207,5.65589678,2.441863766,2.635068025,2.882137056
OG0016210,7.955017611,5.361866034,7.688744681,15.13985698
OG0016211,46.96333836,2.22144235,2.776561743,0.436497915
OG0016220,248.5450987,348.9632545,40.1469595,9.967953151
OG0016221,7.227602751,18.33507273,29.2057168,6.000806655
OG0016227,6.455574255,5.983313439,1.629422971,3.565723205
OG0016231,534.6836647,309.3478454,659.2090508,286.8425107
OG0016232,107.9862749,246.9883455,101.0100552,79.09268147
OG0016235,0.547640078,5.999044518,14.43594681,33.38687605
OG0016236,5.724110329,4.617253069,2.361130809,0.768274746
OG0016238,16.97432777,24.83880946,40.01521596,15.29109607
OG0016240,2.545360918,2.003864732,1.710399394,1.7095513
OG0016255,20.26361514,3.196041321,10.64523807,6.491341298
OG0016260,1.055971991,0.993103159,9.681468098,1.824413565
OG0016263,36.65427302,25.25451844,2.284044935,0.14814778
OG0016264,17.64073453,18.32517751,6.908600742,0.669413206
OG0016270,4.501824137,28.92567115,9.100400977,0.664021043
OG0016272,11.23372824,4.992808,1.144157627,1.324932855
OG0016274,6.102297773,8.506056221,11.72424124,4.205090721
OG0016279,2.186953972,1.460402928,15.0916045,5.206185332
OG0016280,16.53091359,183.7291876,1025.087905,1099.636703
OG0016281,11.39904458,5.644197865,7.385541106,2.915955216
OG0016284,14.63664345,18.11160083,13.68251691,4.271752628
OG0016290,58.62440533,36.68461295,1.400768135,1.848016337
OG0016295,22.42358575,3.752204426,3.923180639,1.032309185
OG0016296,13.29271671,8.458541621,0.058444057,0.01509177
OG0016301,5.455926839,44.39514836,9.036699534,1.477821907
OG0016304,6.927611998,4.201601458,3.385083605,3.77465586
OG0016305,16.86560361,4.513427487,2.762535606,2.932273389
OG0016315,8.56801609,8.317073238,15.18684284,23.72377185
OG0016332,16.62914415,12.28466129,0.261454261,0.134353477
OG0016337,22.82256969,12.26980659,10.03236308,4.754496402
OG0016340,0.766077216,0.743910303,0.95215067,0.54935881
OG0016344,15.6162406,10.39917791,6.208353719,0.477803516
OG0016349,4.746837237,6.648519025,8.6795954,14.59644464
OG0016351,19.28139578,45.91885753,43.27141842,2.545211504
OG0016360,7.663942951,6.108126648,22.18005927,7.337305497
OG0016361,11.75505596,6.21617376,13.43995454,38.46609259
OG0016363,46.39674575,32.97390408,13.94781228,5.855826633
OG0016371,13.1817403,5.660016955,7.964632188,0.87718276
OG0016373,23.31378153,1.63420444,1.123389647,0.059563681
OG0016374,38.13564221,1.951818138,0.150740969,0.744236294
OG0016380,37.28361866,19.19152262,5.852599273,3.001662263
OG0016382,14.32206196,12.8231008,11.89194859,11.82973809
