,C3_S1,C3_S3,C3_S5,C3_S7
OG0013190,6.800913337,15.06219635,6.688986619,1.03156279
OG0013192,7.271518534,2.049823452,0.624656569,0.092050645
OG0013195,7.940309063,30.4608532,17.38469517,1.588449959
OG0013199,7.831745445,6.169517614,7.578923371,6.543296161
OG0013201,34.48563539,61.8806302,55.91802448,56.19738016
OG0013202,22.23824446,11.68435452,15.76411906,20.4973504
OG0013203,14.15696067,14.53679094,12.49208758,12.40617848
OG0013204,38.9650182,88.09594127,30.55992782,5.411607213
OG0013206,15.83864159,12.93034034,7.979900704,6.059335513
OG0013207,5.157966511,7.912649411,7.170252568,7.455210761
OG0013208,56.39179093,27.01251474,13.7382353,12.53734596
OG0013209,7.769570134,9.027052975,17.57230331,24.19916366
OG0013210,8.060960026,4.695012237,5.304081863,3.120398225
OG0013211,44.22400703,22.81724786,20.25940347,23.00426443
OG0013212,10.59601782,30.15976072,49.34294272,84.83215547
OG0013213,5.233750495,1.626088872,1.455589416,1.996896755
OG0013214,8.679595592,17.0647701,7.872360743,3.47996436
OG0013215,15.93821221,12.08318419,14.30016669,14.53358378
OG0013216,12.57555881,11.38497515,9.784961973,12.87683036
OG0013217,7.136989359,8.515577403,5.823642302,7.076987936
OG0013218,18.84639441,24.95173702,28.02517305,30.60040361
OG0013220,5.196314976,6.6504549,8.888991038,11.79176216
OG0013221,6.716319434,6.322105047,6.264527892,7.657373373
OG0013222,97.92579539,0.54116242,0.068558746,0.11575436
OG0013224,10.46210305,15.70883299,16.98039818,14.01960715
OG0013225,13.25400072,16.35566727,34.03614769,78.80363645
OG0013226,19.42198009,11.1578366,8.323900299,6.405569819
OG0013227,12.36516484,14.05379619,12.71478688,11.74393042
OG0013228,683.4462474,299.0065,103.3459521,19.15776598
OG0013230,18.8300414,20.62197015,14.5579109,8.450646957
OG0013233,16.13240481,30.68176392,32.9666151,27.08891007
OG0013234,19.44750409,5.357584226,6.350706991,6.768376795
OG0013591,9.308376429,10.66967897,10.99991359,13.7820221
OG0013592,3.102705204,0.957589347,5.825153338,23.01986483
OG0013594,56.94072464,90.13889752,56.85485574,11.12304211
OG0013597,22.45805054,5.919750227,10.52797951,17.94292733
OG0013601,1.881336773,0.964950658,0.93555358,1.092279533
OG0013602,30.58336529,21.64514799,18.23201807,14.20559802
OG0013603,3.597861579,8.20208636,7.421375337,6.166232597
OG0013610,8.594946926,4.641311429,3.848326297,4.012249982
OG0013611,2.933948178,7.219526193,4.10186992,2.44324522
OG0013615,4.731357704,6.344206254,13.49012471,7.750482284
OG0013617,2.655891658,1.030483922,0.391051176,1.189169916
OG0013621,1.767261237,0.227649504,0.643197658,0.380082824
OG0013625,8.869529195,2.068711206,0.350480682,0.278136319
OG0013626,19.68491411,19.27199635,26.08334723,32.97805005
OG0013630,11.25789607,1.697722463,0.409827942,0.046624402
OG0013631,15.13230931,1.548545445,0.563693769,0.371927849
OG0013633,2.736944867,2.528924369,1.827432903,1.220355687
OG0013635,3.83444631,5.160458546,11.36574938,32.93009799
OG0013638,33.31607452,8.659264844,2.055293442,0.355185069
OG0013639,12.04023764,11.76975085,11.98635331,11.88135964
OG0013644,1.270458544,5.018943134,6.839384221,4.137220508
OG0013645,2.882053356,3.079919995,4.003551105,2.577878441
OG0013657,7.636829943,15.28958753,7.070222783,5.131846906
OG0013668,6.163993806,12.67747231,18.82453759,11.89669694
OG0013673,11.08550883,12.83407686,4.409457578,0.2218049
OG0013674,1.43623994,1.253407903,1.835537338,1.321998193
OG0013677,13.87511782,2.602609984,0.907375082,0.440860634
OG0013679,16.20369171,13.64074494,10.89040631,4.372420739
OG0013680,7.411397052,8.521425093,8.756732306,6.310817932
OG0013681,2.270140762,10.83633204,18.15174802,22.23284372
OG0013683,30.87378723,40.26959062,105.1141018,101.0756266
OG0013684,1.423738279,1.217229486,1.534334712,1.309931921
OG0013686,8.775400918,8.268316553,7.410459928,7.780729935
OG0013689,0,0,0,0.206744203
OG0013693,8.13079774,5.595485458,19.78406237,47.10456566
OG0013694,7.002792024,9.311069495,7.224407087,7.131262184
OG0013695,4.793775377,5.743133778,10.17468225,4.419176207
OG0013696,366.5768232,730.0626326,312.2145783,23.57051067
OG0013698,171.5399391,187.3108977,8.55267173,0.794859053
OG0013711,9.810606158,7.332514832,4.159777223,2.497200153
OG0013713,1638.86492,10288.05095,14824.40149,6505.82314
OG0013720,8.674613824,17.15373647,21.48304113,26.96831659
OG0013723,11.59960758,2.171183051,1.19924646,0.706376646
OG0013730,8.874599394,9.215941726,5.762224404,3.462153493
OG0013732,2.662937702,6.877756181,5.712608291,6.081486054
OG0013733,35.29164924,39.21014039,16.72385955,4.283566626
OG0013734,7.545395225,1.206388029,0.345517559,0.100943215
OG0013735,51.42317759,3.016410158,0.179721278,0.197347916
OG0013743,45.92347266,186.0828334,327.5053695,288.1746539
OG0013744,0.065164188,0.485748678,0.319449673,0.149927089
OG0013746,60.8219323,68.34819194,89.96243442,101.4964499
OG0013748,20.81402306,29.62764444,33.9996869,33.9154739
OG0013751,119.1806747,5.528911682,2.093238504,1.818687677
OG0013753,7.583476114,9.691549531,11.45956209,19.36128726
OG0013754,8.930731591,10.00935116,11.63625513,10.95271366
OG0013756,18.53117088,7.331430215,4.248963392,4.780605742
OG0013757,4.548678164,5.652365223,3.404606885,2.362258599
OG0013759,7.410753582,6.070937251,5.916408437,5.671700731
OG0013761,28.32040378,9.029309542,0.224170631,0.06403879
OG0013762,9.997649461,8.42255384,12.58386903,10.65336242
OG0013765,0.290504123,0.280189116,0.269047669,0
OG0013766,17.92471333,3.133432113,1.046744693,0.177970989
OG0013772,3.060107526,14.5595272,48.71565599,2.853920863
OG0013773,5.188563009,2.909114374,4.911021514,5.661044752
OG0013776,28.64466458,11.10547346,0.457971837,0
OG0013777,700.4566928,277.2776552,40.57251665,1.958784551
OG0013778,8.528415415,9.458401029,8.272938808,7.093234368
OG0013779,6.039453743,1.006660305,0.210531326,0.062988906
OG0013783,24.49224689,24.66312908,32.38690051,31.61871959
OG0013791,4.677054442,5.414474437,2.187718323,2.428347398
OG0013795,90.58488699,26.9128233,0.545043278,0.093207288
OG0013797,7.468926541,12.14699873,6.580974681,2.49431488
OG0013804,6.993622376,1.452773755,1.780943606,1.88758602
OG0013810,41.43556809,32.43861789,47.32785654,28.18292034
OG0013812,23.58954428,20.27976308,27.49036597,20.71503613
OG0013813,8.85047303,9.154200726,7.013553482,5.851294175
OG0013814,59.06031898,4.288148459,6.995577149,7.831700549
OG0013825,14.97503946,16.00483898,13.80664938,14.43815084
OG0013826,0.059705463,0.083718811,0,0
OG0013827,14.73930251,10.24561899,2.132525311,0.841664153
OG0013829,8.816760521,6.738845347,5.665466933,4.714641661
OG0013830,2.076579591,1.561760081,0.936031721,0.658698896
OG0013832,28.45709203,22.78454353,9.015313961,3.684595921
OG0013835,14.68457881,4.132094717,1.404370802,0.70316943
OG0013838,22.45267507,47.9660409,70.39477082,80.63856619
OG0013844,3.700489959,2.221223415,0.604680795,0.292313126
OG0013847,14.15623849,12.4723438,17.31859382,15.12333436
OG0013850,41.09852288,35.36804839,34.23840702,29.40278583
OG0013852,7.322605654,9.006336808,15.95382424,17.82198704
OG0013854,80.60183237,103.9796412,80.8173991,39.2864331
OG0013857,14.39544287,9.766557519,14.62540135,9.31430904
OG0013858,30.33801503,21.47673722,24.96709731,24.46926468
OG0013859,13.55036855,15.36626565,18.75475391,17.78682184
OG0013862,3.502201205,18.29224485,37.3621053,31.49876508
OG0013866,1.370716139,1.044098237,1.144121098,1.737907687
OG0013869,14.21347829,6.240590277,4.237336286,1.942613807
OG0013877,7.444748965,7.011791486,10.3907577,10.52693262
OG0013881,6.105988442,1.666964177,0.637619701,0.180008959
OG0013888,3.467101219,4.565619944,13.57140763,18.46886691
OG0013893,0.080310824,0.086717944,0.058574815,0.034409728
OG0013894,12.79090842,3.85124036,3.06634551,1.04912126
OG0013895,2.419168262,1.269680431,1.428395161,1.180501449
OG0013900,20.30402751,0.139874818,0.086569529,0.288290998
OG0013905,26.36997854,15.22506304,6.961605806,3.397412943
OG0013908,37.34194328,37.0234953,28.48364767,15.69936136
OG0013910,13.39641763,5.045608494,1.453658074,0.781097679
OG0013911,7.825757878,6.776057863,7.981827707,7.291796317
OG0013913,38.02534508,6.642820223,2.390297035,0.480352958
OG0013917,14.49690403,0.216798997,0.044818564,0
OG0013921,13.09363582,23.88995173,90.65375925,93.89260156
OG0013923,12.59951687,9.272868036,3.69509051,0.418557971
OG0013928,6.372689805,2.148456526,0.294474403,0.156929352
OG0013929,15.08306805,24.51106463,29.86251494,39.97451053
OG0013932,68.11404963,97.40954063,82.48043911,61.13060688
OG0013934,17.06625219,18.27714996,14.42970834,11.5429438
OG0013946,6.823724512,8.130005602,9.332178219,11.29110341
OG0013951,22.48818813,10.64670455,5.313597932,4.71011134
OG0013952,0.56272765,0.57711472,0.786002004,0.285476744
OG0013953,25.09905291,14.08907097,11.86974744,4.468659475
OG0013956,2.889765515,4.52174091,4.735610964,5.998884011
OG0013957,20.33253409,67.22205247,52.91525017,50.28647274
OG0013958,22.03831968,19.44191656,11.51196831,3.932477931
OG0013959,10.69712196,1.937798001,1.41601459,0.929508417
OG0013962,2.965585725,29.08255135,18.99966281,5.7846889
OG0013963,0.15144529,0.111241518,0.918122495,2.122008104
OG0013966,30.02680401,29.45671451,21.19915642,25.62463594
OG0013968,7.267967303,1.934371416,1.049079819,0.656470464
OG0013970,21.19653293,11.56164892,5.295813582,4.803195598
OG0013971,3.345931921,0.89952897,1.048613285,1.025786455
OG0013972,6.054563709,8.688819839,3.454460002,2.563268972
OG0013975,9.721467218,0.97456867,0.202090099,0.12206081
OG0013977,8.190867974,7.38367897,6.634351348,7.654526813
OG0013985,27.97785161,29.60312145,27.89208008,23.33606683
OG0013992,39.19229198,3.050690396,0.162652092,0.1604182
OG0013994,18.95091037,9.315511154,5.545302051,1.085086274
OG0013997,3.262033286,1.97081965,0.923457567,0.535455716
OG0014000,45.63775028,35.21780815,9.06879353,2.025147827
OG0014001,20.97356579,0.580386697,0.06654426,0.091211994
OG0014006,12.67504038,14.83992711,4.301378468,1.060520789
OG0014008,2.147695605,5.24340112,10.31140003,8.448368011
OG0014010,37.74788087,77.769942,106.4361436,145.1356121
OG0014015,125.709346,90.19520558,26.88363406,2.17593645
OG0014017,154.2228124,527.0588541,490.0977305,314.8128939
OG0014019,14.98021011,8.7955437,10.41380375,10.48398916
OG0014021,12.42572569,17.09324581,10.02019638,7.087769638
OG0014029,5.612723891,2.862936553,1.197864104,0.405846427
OG0014030,19.47912213,7.565743955,10.18656397,7.024347737
OG0014037,115.7614079,132.5178895,91.46881296,24.96176259
OG0014038,17.38749325,14.73686462,22.5831646,15.20234673
OG0014051,9.16953589,21.21603642,32.80370354,36.2444679
OG0014053,30.15371699,11.55903041,3.517680509,2.037620887
OG0014059,3.086636061,11.71058524,22.82345565,18.53793043
OG0014060,13.44323115,1.096328124,0.824332275,0.264586721
OG0014065,1.960197299,14.27121593,43.72137111,17.81042243
OG0014066,12.57447422,8.636730464,7.896732245,1.674465044
OG0014071,8.052343286,13.5861539,12.5832324,13.12075587
OG0014072,9.753101759,0.433357021,0.224690533,0.040625366
OG0014075,57.94592609,73.79787173,18.06499519,3.347597556
OG0014076,17.43824955,26.56687612,5.559942191,7.261027542
OG0014078,24.28244357,3.032924561,0.570545875,0.731804514
OG0014082,7.361392674,6.55572863,4.494715262,4.05396853
OG0014084,4.61659819,3.420866945,6.120993609,3.855313311
OG0014085,5.290111698,6.237540714,8.126439248,8.314679393
OG0014089,3.502960216,3.196762077,3.399928608,3.509985572
OG0014092,3.257371244,5.870544207,7.042279629,8.959494024
OG0014093,9.682025223,10.89452401,9.924153092,11.00919072
OG0014094,13.64919626,13.58554288,9.467909142,6.00070416
OG0014095,8.778550538,4.056685314,5.078198619,2.822870374
OG0014099,44.96200164,14.39752204,8.954631713,2.971419145
OG0014100,42.50097331,25.98891243,9.051452338,2.395871444
OG0014102,21.12080508,11.24329134,6.06454396,6.542464796
OG0014109,169.0784055,27.48264277,6.504752286,0.595896531
OG0014112,76.21379162,91.98998743,135.8097152,151.358203
OG0014114,11.14694411,3.280873533,0.938478039,0.14670979
OG0014115,39.53992785,19.41958109,11.02610734,7.327507197
OG0014116,18.53811714,9.209125812,2.342900463,0.368033162
OG0014118,16.72268363,14.08229287,15.83891397,18.73307339
OG0014120,6.922213963,4.075283682,3.952947647,3.661547317
OG0014130,3.216210653,21.6454567,33.14193549,20.26061348
OG0014135,24.40171905,16.01937626,16.19633415,5.622076857
OG0014137,10.48322502,12.86938128,19.72043245,34.0618483
OG0014140,9.799126234,8.665553914,14.50755821,13.23880492
OG0014148,13.69719443,1.100309035,0.598940847,0.486701698
OG0014151,6.534517507,2.834587911,0.978585453,0.300430192
OG0014154,10.7998501,22.03494418,7.787207091,3.033877985
OG0014166,19.64468035,22.38764151,20.57854213,20.73472713
OG0014169,4.499448834,6.611884901,10.8786105,20.57638296
OG0014171,4.481090867,10.93518214,8.402952264,6.766919724
OG0014173,23.10635446,2.901323408,1.621579454,0.91275866
OG0014175,3.043104757,6.308577699,2.818654646,2.763859089
OG0014178,1.086664644,0.07030226,0.010653713,0
OG0014179,15.91107955,5.574849168,0.143832624,0.044854125
OG0014180,52.4574093,67.73650673,80.52658331,95.5938496
OG0014182,35.30406239,51.56213492,53.3269915,9.068156343
OG0014184,18.05696226,17.88596183,30.00089171,35.83804503
OG0014186,27.32199004,8.72772249,9.712165623,13.41321576
OG0014190,8.323756032,5.14085031,5.267170064,8.093496564
OG0014191,24.22160013,24.34673983,23.54456022,22.35661862
OG0014192,9.164015978,18.98942328,17.31414044,4.717645361
OG0014195,14.7603187,6.338841179,6.319385909,6.245064083
OG0014196,35.22096607,29.12088421,17.36619953,5.920961038
OG0014199,26.51498454,9.625409078,0.547612848,0
OG0014200,13.18548927,11.66305566,8.8068606,4.69610115
OG0014202,2.826699545,2.797331314,4.234597548,8.465240138
OG0014220,13.22746608,0.576589749,0.239843422,0.134880137
OG0014221,8.255009204,0.068297656,0.120243519,0
OG0014224,0,0,0,0
OG0014225,6.355465361,6.541068212,5.383616725,1.570464574
OG0014226,29.85166648,25.69560021,12.8435101,3.212117838
OG0014227,846.3526962,4111.655884,6409.492025,4431.054739
OG0014230,56.70018048,27.23511858,10.85712575,3.575118728
OG0014234,17.60700114,48.42864079,57.10105445,46.7330026
OG0014236,10.6794115,5.526979822,4.004596221,2.441482981
OG0014239,12.04817262,15.9891291,21.80036744,12.02438669
OG0014240,16.73732861,0.753329482,0.059670783,0.062169234
OG0014241,29.64930562,43.7858671,90.00138486,150.6299382
OG0014252,21.13886649,11.8551378,8.085951035,7.945049785
OG0014255,49.82249686,86.56702005,26.44206525,4.101587208
OG0014256,65.64708893,143.2939279,63.24362595,14.58904778
OG0014259,6.748566524,2.930880497,4.750605566,3.557444541
OG0014260,7.411006902,10.51281071,7.921800898,7.738126562
OG0014263,236.878085,208.8775149,56.52436452,5.997217248
OG0014265,12.08898334,46.83146326,127.465569,193.0799847
OG0014266,53.02999798,0.692615717,0.245307012,0.087082248
OG0014272,8.91520594,8.264085914,11.90641586,13.36029889
OG0014279,5.693465023,13.95201815,13.60822945,20.12193337
OG0014283,955.2604314,389.8842818,378.5203751,467.2387697
OG0014284,34.42088922,46.8372824,75.90657782,87.10969382
OG0014286,33.7557958,10.87736417,7.989513691,6.915708768
OG0014295,29.26024128,28.69528403,11.32250908,1.659799772
OG0014297,30.2057716,65.80767764,50.71643852,51.00135662
OG0014298,15.74688133,7.049881205,1.693160833,0.618569036
OG0014299,93.54657865,104.2274658,90.65608722,46.49079826
OG0014304,6.826256988,9.232000972,7.695088047,9.570887344
OG0014305,1.047317815,0.560981834,0.559796067,2.564882109
OG0014307,2.017799467,0.287474111,0.111619598,0.159460672
OG0014316,25.49394731,19.23420556,26.65158001,33.05211961
OG0014320,5.639405969,7.000232076,11.90692497,11.78384393
OG0014321,62.2771672,69.41692688,82.70682329,74.32149675
OG0014322,5.573676121,10.22059342,15.96134812,7.588139242
OG0014323,62.4958374,179.1826679,260.6045521,338.3032768
OG0014324,8.230817736,10.56290026,2.189011686,1.093814809
OG0014336,12.38458749,13.47906495,12.45676477,18.14853984
OG0014338,26.10259555,21.57507664,15.98613168,9.057934282
OG0014339,23.70280074,3.782808624,4.369448992,2.739678369
OG0014341,14.51576805,15.03701683,11.4422765,4.105980882
OG0014343,5.640352883,4.393663887,0.03065401,0
OG0014344,6.352671088,7.584846482,7.448164339,1.31108816
OG0014348,10.24881063,4.712356195,1.054474171,0.37309296
OG0014349,46.76362841,13.79909869,5.275546454,2.240735941
OG0014352,12.91346158,17.43489915,14.58540992,16.75275013
OG0014354,0.808650799,1.673147144,2.141156695,5.792543441
OG0014355,3.514226447,0.454735892,0,0
OG0014357,55.37345376,48.35438993,63.3902642,21.17641992
OG0014358,15.60439821,15.2376093,13.37962241,18.26690253
OG0014359,3.46252537,5.150894869,5.06541558,7.826619811
OG0014361,15.36391787,21.23073546,21.82094115,21.11243385
OG0014363,16.93214764,15.20552167,21.23607114,35.67887352
OG0014365,10.22592315,13.57864912,16.63932263,21.17619103
OG0014368,10.09995602,4.144223854,2.889878554,2.040641918
OG0014371,24.34478095,33.68761019,39.45847729,45.25326484
OG0014374,899.4595569,4371.370235,6744.804219,4792.3668
OG0014376,21.25568066,48.02711337,57.30032611,45.75980668
OG0014377,48.04645529,32.61542522,7.561046889,0.546727695
OG0014380,54.87459168,177.693128,257.4704904,355.3273196
OG0014382,17.53502022,13.31255283,15.23310808,6.237131503
OG0014384,84.04175702,40.60038439,16.30805158,1.702862674
OG0014385,68.02294246,20.50483559,5.96308625,0.675720897
OG0014387,2.201938192,2.77556812,9.361067918,13.2431981
OG0014389,19.25960389,2.701928287,0.551169801,0.27297195
OG0014390,1.904440082,0.53581675,0.529428017,0.271724956
OG0014391,8.250034357,3.679489683,0.178867225,0.1102625
OG0014395,7.557287112,21.75812492,53.35318394,47.7364116
OG0014397,9.69408698,14.13696459,13.03067017,15.1807531
OG0014399,23.30597685,17.9938499,6.433248269,0.826827137
OG0014401,51.81560363,60.82588963,12.74728192,1.856797424
OG0014408,94.9131531,69.26488283,66.37366302,60.19826102
OG0014410,11.96474369,9.076194607,3.969438527,1.837865183
OG0014412,6.008234193,7.305816279,5.744334249,3.443136375
OG0014414,17.81898649,14.59703563,18.75344407,20.38076412
OG0014426,59.59093914,20.6344744,5.270453214,1.184088822
OG0014427,33.52327949,2.817343396,0.17449557,0.107228501
OG0014430,36.84513575,79.49967182,44.72002178,32.04069143
OG0014433,25.36822333,21.23700745,16.38592911,4.818778542
OG0014434,18.7109882,7.770280408,0.313893964,0.013110915
OG0014435,36.26938742,26.83276872,12.57386156,4.316755504
OG0014439,10.75504886,11.09275149,9.412065296,9.170046071
OG0014446,9.170212514,16.67788265,10.8455731,4.23902461
OG0014448,11.23164147,11.36380263,11.1859317,10.4564325
OG0014449,13.8200431,10.3742654,12.65553805,13.70728554
OG0014451,8.247084645,3.218768263,3.495332912,2.654743154
OG0014452,30.91594837,19.98671474,13.6355943,9.564747735
OG0014458,7.019191678,9.519199444,10.1023046,7.703685838
OG0014459,16.51237393,25.17855077,27.15269601,39.11595787
OG0014467,0.593864635,0.123184485,0.196597576,0.280572497
OG0014471,12.62135507,3.928977087,3.833273566,4.82245138
OG0014472,1.884931934,6.478665086,16.4266076,26.45181092
OG0014473,14.20519964,1.079595892,0,0
OG0014474,5.910004663,3.400775449,4.466320585,3.206137514
OG0014477,5.800646636,6.671170825,7.535380586,10.99043789
OG0014481,9.918368791,11.07840261,12.14720925,12.05296532
OG0014494,19.29113871,13.79286759,5.534125466,1.610142631
OG0014496,0.521432285,1.137001824,0.915208061,1.053132636
OG0014499,67.73846533,4.517189299,0.188920292,0.386592551
OG0014500,1651.70027,59.06087325,3.577269486,1.43469363
OG0014502,5.558265709,0.264271896,0.284336856,0.257338001
OG0014510,19.99884354,22.80254287,29.66134377,48.80982038
OG0014514,31.9450642,14.8720457,4.637445963,1.044693878
OG0014516,6.440448171,1.568682939,1.431808601,1.5873389
OG0014519,0,0.052802451,0,0.040543716
OG0014520,7.574067537,9.969908571,19.39018684,20.32452155
OG0014523,0.525249041,2.303169221,8.455202494,7.492292848
OG0014524,11.06890042,8.002856032,8.363110347,10.16681191
OG0014529,15.53225783,14.19922354,10.38391286,10.22646657
OG0014530,9.975266316,0.581844619,0.222536766,0.333946712
OG0014533,47.01945003,54.90597274,54.87517019,54.10581114
OG0014541,6.824384289,11.02102689,28.72582612,56.08977414
OG0014542,43.45457444,16.38964205,17.56526843,14.9807093
OG0014543,10.10206181,9.989451458,9.503692846,9.808079278
OG0014545,7.329811402,1.727862952,1.06600808,0.646355485
OG0014547,11.22507483,0.740586321,0.322112412,0.209355277
OG0014550,2.178384286,3.277479683,7.481294104,10.4636205
OG0014553,16.17232485,18.12572262,18.98721574,13.24543659
OG0014555,16.67359837,12.80979764,11.84906473,12.45409407
OG0014557,11.56205724,1.128133967,0.061052419,0.037223924
OG0014562,153.6550459,132.0280718,126.9776581,122.0468897
OG0014563,18.68652644,16.24878879,5.014272283,1.338786172
OG0014564,14.76410571,5.690208598,5.757474076,11.3846415
OG0014565,4.089181844,7.590818545,11.93088898,9.604080187
OG0014568,7.326142851,5.640418195,1.604136709,0.761393597
OG0014570,2.010392886,3.455907594,4.1957653,3.911693176
OG0014572,3.29179424,3.767939718,5.381592571,5.678562714
OG0014573,24.42329612,1.434556099,0.176102727,0.130266505
OG0014574,11.81027433,17.30204943,37.80808929,31.31964172
OG0014577,51.85904743,68.59120628,28.04002643,7.488234455
OG0014578,1.481581191,0.442275391,0.215519887,0.453521534
OG0014586,16.9174538,17.5456389,11.01457462,9.778358267
OG0014588,16.75718364,55.5962583,85.23136032,61.93533657
OG0014590,71.19259635,56.67962656,27.99118505,14.10995004
OG0014593,11.09062282,2.241509328,1.054809958,0.105402028
OG0014597,10.21736002,6.340703047,4.584598826,2.55726809
OG0014598,26.40587244,62.38119701,64.01069579,24.39799619
OG0014604,0.663070032,3.132512236,12.24175587,21.79989317
OG0014609,21.17526269,13.90337921,9.616430435,8.22910495
OG0014612,19.56737213,9.915782143,5.43498635,5.10914098
OG0014613,17.65511963,16.16516571,21.86255937,7.889044284
OG0014614,2.73742212,1.043464788,0.401328869,0.334534049
OG0014615,25.01439994,32.21556973,42.32708202,39.61174114
OG0014616,7.675478461,5.269563279,5.0339699,6.791117413
OG0014617,3.941504705,1.263588017,0.3836025,0.050687099
OG0014619,1.404863833,1.183968807,0.410353315,0.800311495
OG0014620,10.81436138,0.008564731,0.022789038,0
OG0014622,71.77710693,94.1651721,98.33381787,91.71700842
OG0014623,8.343086738,6.023500903,6.403574758,5.053084405
OG0014627,4.865842429,15.45042048,13.92334258,10.12948933
OG0014641,17.2967511,64.28454962,103.1264659,146.1006277
OG0014646,6.699902599,17.58122522,21.71669444,24.68565266
OG0014651,6.702174008,17.91465214,15.31517889,9.118957801
OG0014652,0.313810527,0.022424699,0.012975025,0.004991006
OG0014653,0,0.061324265,0,0.189049711
OG0014654,21.94430852,57.3012318,25.86497138,17.12934746
OG0014658,16.75295779,14.8759733,15.31090919,12.68793091
OG0014662,10.60094973,17.03307953,16.68519732,16.94234532
OG0014665,73.79312254,25.54185176,17.7026145,9.708903459
OG0014667,16.03501834,5.132349619,2.577031207,0.374325233
OG0014668,41.04916328,56.34452825,31.89839891,20.05125946
OG0014676,4.157150854,15.22543771,18.70297343,28.81226538
OG0014677,29.4669536,56.73871418,13.66905589,0.670734913
OG0014682,1.050013436,0.814723762,0.697166667,1.109773548
OG0014688,15.17817042,24.73783929,35.90743025,29.70410935
OG0014691,7.811727753,0.91593072,0.103740666,0.015525114
OG0014694,18.53197559,25.53894726,6.766949839,0.884972578
OG0014695,21.61390224,7.702120396,4.941790731,2.062398185
OG0014696,31.98114166,14.798984,7.691424174,3.822304591
OG0014699,20.3749274,11.19037282,8.176471001,6.629092257
OG0014701,47.74271438,46.02905091,45.23456107,50.07791703
OG0014702,6.637398889,8.605751384,11.33987095,7.820693981
OG0014704,24.3222335,44.77615442,35.96670133,19.68450236
OG0014706,7.023516793,4.449492364,5.242859729,5.132740613
OG0014707,28.95305913,34.96088999,29.42159173,24.75385349
OG0014710,4.824788296,3.901497592,4.686404248,8.772721711
OG0014712,48.07544522,8.734450555,3.506061318,0.373957393
OG0014715,4.559132331,4.745190662,2.713284067,2.633474011
OG0014717,65.36283813,66.89104339,35.14046415,8.689323205
OG0014719,13.59592367,10.78083612,12.98826244,16.99792462
OG0014720,9.582197088,34.38564652,34.05088273,20.6044361
OG0014722,125.1888018,100.2345515,33.79564381,7.587350778
OG0014723,10.51420294,5.493125687,1.948328884,0.547079748
OG0014724,24.54527637,28.17445693,25.64030449,17.52675011
OG0014732,2.852975979,2.595978564,1.442278623,1.867723838
OG0014733,53.3360547,26.13712149,9.467908426,2.345239433
OG0014736,7.550996836,8.872264772,8.084717171,8.350370053
OG0014738,194.0583831,372.6237534,332.2589897,262.7729806
OG0014739,8.406372642,7.824010862,9.732170012,5.689830266
OG0014740,69.88213909,122.9325645,189.968093,225.3326203
OG0014745,9.744188171,0.340305154,0.300489446,0.279737172
OG0014746,5.646629622,7.175591795,9.42886318,8.46018173
OG0014747,0.182918804,0,0.253488754,0
OG0014748,6.040350022,9.603930549,12.89176482,10.3864004
OG0014750,21.71906576,20.86124743,13.92525315,4.862505737
OG0014751,11.8085721,24.08411831,15.29073045,12.65426929
OG0014766,5.719216249,2.127009154,2.328780398,1.365183287
OG0014770,21.39371401,18.13858264,10.12854132,3.808443499
OG0014771,17.18850127,11.49429048,13.4569185,22.08555255
OG0014774,28.71113407,85.05642373,69.54443744,42.92065406
OG0014779,37.29887663,36.5502707,50.38469636,42.14901524
OG0014781,27.30925023,18.981084,11.58940368,8.13889444
OG0014784,12.13223946,11.57926166,5.066194934,0.349314047
OG0014794,33.12111617,22.60493577,18.0878607,13.4203001
OG0014802,5.256433068,4.185217046,4.121246501,4.81401511
OG0014805,8.412526587,14.28552167,13.2440514,19.19367898
OG0014811,10.09892088,11.65399034,7.497582156,3.348355002
OG0014819,156.2680145,134.0620267,42.18163966,2.24953887
OG0014820,32.23082003,46.05941142,14.74643861,1.633455534
OG0014825,0.652164081,1.690070279,31.53156076,240.8774618
OG0014827,29.96807444,29.68330244,39.80237792,39.24558936
OG0014830,12.66633826,9.648829212,11.06584632,12.29550295
OG0014832,6.515956276,15.14307232,39.31666268,77.63020197
OG0014834,11.54790181,15.17339911,6.842381309,2.407234319
OG0014839,6.869817398,7.616275595,6.657322571,6.875799701
OG0014840,20.42846502,39.34962137,20.03047542,2.602154962
OG0014841,18.62433427,20.79175591,25.10544026,29.62820988
OG0014842,46.88586385,75.60729599,28.35837612,2.578836945
OG0014843,40.09729567,36.81669304,48.6601521,49.59136601
OG0014845,140.8870146,639.4491648,1580.807974,2652.249616
OG0014847,27.75211815,50.00374998,122.9696111,18.45488142
OG0014848,1.971880574,5.598044388,6.449674606,2.780169778
OG0014849,6.796477343,0.277603206,0.015827387,0
OG0014852,3.749474076,10.37882524,21.64714421,21.52541021
OG0014855,82.20080572,54.51928296,43.43113059,28.23138812
OG0014857,23.88087999,14.50192595,28.46038479,55.51055657
OG0014864,10.99564742,20.49696463,12.8977649,2.755710589
OG0014867,12.93761083,1.065508048,1.07346927,0.568430456
OG0014872,11.50917289,8.58550058,6.488523452,3.508980765
OG0014873,4.283431199,4.577328986,7.637827156,12.35418514
OG0014874,8.06519683,6.769254708,5.041758936,5.77016365
OG0014875,9.517336145,12.90954304,34.53835652,43.93043741
