,PK_S1,PK_S3,PK_S5,PK_S7
OG0009206,0.049649778,1.27658311,35.82168946,74.36905983
OG0009207,22.82926066,31.49576318,54.22012359,78.30373443
OG0009208,3.216094437,10.41609978,24.61200638,44.66852062
OG0009209,10.15413912,7.277524051,6.672059104,5.946001794
OG0009210,3.771986584,4.906949496,1.785317479,2.932459821
OG0009211,1.474229474,12.46822992,9.473639678,7.48272077
OG0009212,18.19009664,3.941314161,3.342456943,1.926171351
OG0009213,8.692010639,7.154851654,7.624490251,8.894270949
OG0009214,15.46521727,6.018434074,5.472885969,6.369826406
OG0009215,16.69366464,46.40097097,64.71345552,31.62377076
OG0009216,29.6409245,31.35391317,26.64956678,28.7991434
OG0009217,18.28427916,59.86790432,101.5395325,98.73408894
OG0009219,7.908946537,117.0068229,395.4719188,496.3018873
OG0009220,5.226017421,11.81968756,11.87712534,28.62619318
OG0009221,6.962373671,7.206147847,6.348672608,6.796095343
OG0009222,5.338153669,13.06363251,7.779369403,8.700940817
OG0009224,19.16537953,14.94671286,14.4208201,15.36546901
OG0009225,30.78000595,6.208978129,2.102890091,1.299555273
OG0009226,5.889548691,11.25262202,11.79120022,7.45470137
OG0009227,0.369663261,17.38304446,9.325943742,8.468041534
OG0009228,16.06876645,13.42319189,14.22036893,17.43599889
OG0009229,88.06540548,77.47015674,45.89089498,37.70369565
OG0009232,5.978171116,3.781508994,5.561258099,11.21276507
OG0009233,18.62319381,11.81351391,13.07420126,16.39073611
OG0009234,7.507095647,19.20010426,29.75249993,35.78834688
OG0009235,0.579455389,0.447026133,0.43841493,0.237007128
OG0009237,7.842055865,14.47578792,10.57527899,14.88219664
OG0009238,7.618071774,25.75174188,31.25181204,16.88970523
OG0009239,9.898802656,11.89542904,7.922301922,12.87921226
OG0009240,8.928297614,20.19113634,21.53048441,7.600566031
OG0009242,8.474694499,16.58418461,18.95737492,27.27421926
OG0009243,7.458060776,6.517949365,6.448984375,5.490374041
OG0009244,9.165250103,5.905918322,10.81985996,23.65677789
OG0009246,12.96825278,10.8525267,9.523092195,14.65114585
OG0009247,5.067691953,3.856203385,3.683042421,3.775217211
OG0009248,39.65743635,111.51376,160.2661231,79.1339535
OG0009249,28.76697975,16.39796067,17.74888801,19.40810152
OG0009250,1.272711257,1.338845204,3.946706392,7.781180794
OG0009251,9.854318236,7.966433647,8.340502944,7.288506727
OG0009254,2.500986379,10.3572564,5.602694634,3.74036097
OG0009255,9.359594741,105.15309,94.23958419,173.6647658
OG0009256,17.70629034,12.29836519,13.97142431,14.76178665
OG0009257,135.1208171,10.50294634,2.712443476,1.005176322
OG0009258,7.428001541,6.713009021,6.030896407,6.51239461
OG0009259,78.7017601,88.44774664,67.11313631,59.24054481
OG0009260,1.358051356,2.002638481,2.470128066,3.790438607
OG0009261,39.24260124,194.9903605,9.602218241,0.398246821
OG0009264,4.990658977,6.708563291,3.806028109,2.170659626
OG0009267,5.191841724,9.03855981,4.709986793,3.926987244
OG0009269,11.39222387,3.064470436,2.595618208,3.645523313
OG0009270,3.895283585,6.579601302,13.86905333,23.93563405
OG0009271,6.034929021,77.89573562,133.1783795,86.45942633
OG0009272,11.82347072,15.03227987,16.88976606,20.2614417
OG0009273,19.1611663,13.54958249,14.98441089,13.7819779
OG0009274,2.710265685,5.332425588,6.702124042,5.91225036
OG0009275,10.41047732,11.12030178,10.75370691,15.73378726
OG0009277,1.916570287,3.014848851,2.149162654,0.863744581
OG0009278,44.56786862,43.82316313,37.24621246,38.35106769
OG0009279,1.628405878,11.47668901,2.707465844,2.083803318
OG0009280,6.28504639,9.740011912,11.90651662,8.686693349
OG0009281,14.13488011,20.18460668,45.96900808,67.50034955
OG0009282,17.45735835,6.865634233,3.854433384,2.044450593
OG0009284,33.47220655,81.00482791,49.82778267,24.69360153
OG0009285,12.53243445,8.901475507,9.305870101,10.90522578
OG0009286,19.50597766,45.58543364,41.76166586,27.98107365
OG0009287,10.89324829,16.70493644,17.82062263,13.00832391
OG0009288,14.8432155,9.141006653,5.829169063,7.46802686
OG0009289,40.24618319,25.86203707,25.73054405,30.80429514
OG0009291,0.93040762,12.75540035,31.20186531,38.98113168
OG0009292,2.171719362,5.483515844,5.059404454,10.67261599
OG0009293,3.228665533,6.086010109,5.717298707,3.035918457
OG0009297,20.30650104,10.54666252,10.69118199,13.98167842
OG0009298,30.97395399,78.47827914,79.57806445,71.29324823
OG0009300,25.50625347,17.52705226,25.10498663,27.49882503
OG0009301,112.3667167,221.1322304,232.4314194,218.0845903
OG0009302,43.46970721,126.2932467,313.8981411,166.5808746
OG0009304,28.68992125,15.48376183,19.3799999,16.76477585
OG0009305,6.274142942,4.337517082,4.229100953,5.107411617
OG0009306,2.618182482,5.295774038,3.912966295,7.100998146
OG0009307,2.80517235,3.223382221,4.506850677,5.908385366
OG0009308,8.795885693,16.10631234,15.91014225,13.27218537
OG0009309,34.9646871,25.76996887,40.41346022,42.10167546
OG0009310,8.489292927,7.910540632,7.607741186,11.42848511
OG0009311,3.329200502,2.293047824,2.478267113,3.08219209
OG0009312,85.27235965,78.49981902,138.8405659,117.3868972
OG0009313,7.794912677,9.235347131,8.725607424,10.65169617
OG0009314,8.381123377,19.13482611,27.86866859,20.36309874
OG0009318,428.2092635,1065.935247,498.6293761,297.6220561
OG0009319,60.68931364,15.36252778,8.496008145,10.35729249
OG0009320,184.7852281,728.6499641,816.2804269,484.4394542
OG0009321,31.85271612,21.78628831,20.07920284,22.85428603
OG0009322,10.13174036,39.62211392,44.20475867,29.92117394
OG0009323,10.53482588,9.589759565,5.863745219,4.223126256
OG0009325,26.50623373,18.9770525,18.18695191,14.37052314
OG0009327,1.242839686,4.130348769,15.40304803,21.22025654
OG0009329,45.98226115,18.20645777,11.95580663,10.57368182
OG0009330,13.55448252,10.3816988,8.451712745,6.984765469
OG0009331,21.42944612,19.1260661,16.69528438,17.34667159
OG0009332,10.74705097,5.569498567,6.066949138,8.290819881
OG0009334,24.27595112,21.09742419,17.85622138,12.00985595
OG0009335,9.860305075,24.53761045,39.67700595,37.13171997
OG0009336,24.89947405,35.76973956,57.08390565,62.9250568
OG0009337,21.32095305,61.38133163,22.61953017,15.71113917
OG0009338,14.09462622,31.73552607,87.77475527,208.3973796
OG0009339,5.380822105,5.91155556,6.623772114,5.725265753
OG0009340,84.02249064,44.91405703,43.23322604,44.71063843
OG0009341,7.823071127,5.726486096,5.87868194,5.751196882
OG0009342,11.90872414,7.228515406,7.644061756,6.675692315
OG0009344,2.627768464,3.478216132,4.681480849,10.88181373
OG0009345,3.759169134,3.344474976,2.592119146,1.807366147
OG0009346,17.36750489,4.223671833,3.518865895,3.878532741
OG0009347,11.28766484,33.23235257,21.40439059,15.45086439
OG0009348,12.15510701,6.956583299,6.319567783,6.005898478
OG0009351,2.795045675,8.50681575,24.9715669,51.86293566
OG0009352,69.79911683,145.9008351,447.1661966,536.3463968
OG0009353,4.251206778,25.77775925,97.5707165,145.4280226
OG0009354,48.08774778,20.35570887,15.90250839,18.8782083
OG0009355,14.50770939,3.960525354,4.858670097,2.812970521
OG0009357,78.46193671,86.15611161,56.61381119,52.38453992
OG0009358,10.9268051,5.945795728,3.034888464,3.238804642
OG0009360,4.250026934,10.42885833,8.825271134,7.118124593
OG0009361,7.647220806,2.956766871,3.640976519,5.595636582
OG0009362,13.19163981,15.10827364,15.53841548,16.92218478
OG0009363,15.84044799,7.805132248,8.029334817,7.79985132
OG0009364,14.07364486,11.19821875,12.89880158,13.24380473
OG0009365,78.88749694,202.5316176,413.7735871,658.2784605
OG0009366,28.79453308,11.92030674,2.08667589,3.444547012
OG0009368,7.278275443,7.314298795,8.210533253,6.440993021
OG0009369,0.08347434,3.625068143,13.96281855,22.19128328
OG0009370,91.50518517,318.7048181,357.9396168,141.882219
OG0009371,71.48183238,877.0207861,727.2350826,327.3075077
OG0009372,9.739200088,5.636414962,6.827077871,10.26177584
OG0009373,8.833471725,5.609243509,5.677803926,6.979744004
OG0009374,21.61965794,12.62966933,15.33613135,16.87115641
OG0009375,7.765905866,10.73956226,7.137198,5.6981723
OG0009376,18.20109807,20.71057583,27.75570421,33.84128132
OG0009378,23.09818875,62.79700452,89.46313932,89.92532508
OG0009379,11.73685963,12.08895588,5.672507415,4.730345462
OG0009380,0.08559861,5.136202346,7.928783464,16.51376008
OG0009382,5.650852567,3.367181907,3.932542201,4.717397575
OG0009383,3.431683378,3.829319976,3.258416179,4.347991741
OG0009384,89.12817824,133.6361568,108.4787282,101.440272
OG0009386,29.77943773,20.19133087,12.50596173,11.79222008
OG0009387,13.6250948,13.7119818,20.62254712,19.58380399
OG0009389,35.93136946,25.91171391,32.99317313,34.44106492
OG0009391,15.27886674,10.06057841,6.704638803,6.103053199
OG0009392,5.510931191,32.79335634,44.00229507,69.58976015
OG0009393,131.9943992,92.74814046,97.32716209,100.2178539
OG0009394,11.50456617,8.602500966,11.29612103,17.45868482
OG0009395,7.102207942,5.880828956,3.767284321,3.985445312
OG0009398,5.27392939,10.10140929,19.41895165,23.46110329
OG0009399,8.839232774,12.70881386,14.3490955,18.60540074
OG0009400,5.431552055,7.692877929,5.084552917,2.540639259
OG0009401,7.984185478,7.97866442,4.975441895,4.988236347
OG0009402,11.72155205,13.53649854,13.58434109,13.90648122
OG0009405,21.8905364,19.135932,21.84667272,22.09662888
OG0009406,8.531944153,30.40609761,50.37141826,48.34890209
OG0009409,8.947777969,15.68450259,20.93319332,19.19496284
OG0009410,0.789941498,7.786623686,16.07590585,32.48493656
OG0009411,30.29665343,93.36781399,156.7817436,168.9943578
OG0009412,9.101810803,5.922170138,4.478065117,5.599626215
OG0009413,26.10812668,22.80167581,30.43585054,28.60442518
OG0009414,14.41940742,24.25388336,33.72392135,49.34210049
OG0009415,10.32607371,8.054647654,8.112908114,8.993553042
OG0009416,2.861066411,4.639391285,4.7468481,5.58235155
OG0009417,17.69163147,6.884617688,4.268334713,4.348592555
OG0009419,104.838516,114.59508,144.7870435,114.0414688
OG0009422,35.69235864,26.45058517,28.70569124,26.62111254
OG0009424,66.87991399,35.39845809,42.16930538,39.96380552
OG0009425,437.3752131,312.4288294,362.4052993,286.7746015
OG0009426,6.194270888,7.210025208,11.90484108,12.39684436
OG0009428,12.44843553,5.576794805,3.607585111,5.036451097
OG0009430,30.26197332,18.47134575,12.79825586,16.35214366
OG0009431,17.18728928,17.453898,25.84792475,24.15997343
OG0009433,8.422599109,6.604434192,11.08357489,10.01593284
OG0009434,0.428889373,7.730903671,12.11487057,26.69147781
OG0009435,18.03042471,13.83437121,12.42641003,14.94354297
OG0009436,44.11544804,23.13218215,21.82467309,20.16283171
OG0009437,8.622056949,14.16284393,16.13053935,23.78140129
OG0009438,6.574714621,6.83182606,8.114236406,10.2501638
OG0009439,10.71430645,7.129110339,7.800034021,8.276386504
OG0009440,9.394609055,10.23993429,11.29452802,11.76963994
OG0009442,7.629259191,34.75360406,94.48239729,139.9086765
OG0009444,74.84907532,37.50618161,42.75212416,38.029419
OG0009447,6.115272872,5.115873431,5.91788009,6.756149413
OG0009448,8.581022437,11.10708368,16.14230327,21.49586267
OG0009449,0.600103217,5.303262131,5.215299091,6.593136886
OG0009451,7.995859933,20.69342897,26.72708342,26.04023067
OG0009452,0.016103209,2.109282429,3.880500334,4.295454766
OG0009454,5.876935206,5.015254717,5.189690365,7.367410756
OG0009455,215.5450383,730.3301028,1320.590393,905.8961499
OG0009456,7.488430205,12.54274057,31.16139555,36.52700531
OG0009457,13.68347682,31.32491162,63.62194318,67.65599005
OG0009459,19.08165667,5.52544434,6.727287719,6.464820233
OG0009460,2.064261498,4.309445679,5.668158332,10.01965115
OG0009461,12.32532023,4.531222494,3.607226677,4.98503734
OG0009462,5.095267637,7.639788516,1.96885926,2.783460646
OG0009463,11.79595531,22.91540616,20.38171651,18.82170552
OG0009464,19.51658,23.05143979,34.55105301,38.07487917
OG0009465,7.959457825,11.68321957,15.86597904,15.13660177
OG0009466,20.98800857,20.57361612,22.3742342,14.86306403
OG0009468,0.981709377,2.573115514,36.98291909,154.7823956
OG0009471,72.12767726,58.55722657,57.46521659,66.08013703
OG0009472,0.295544784,3.522050299,15.29703339,27.94623818
OG0009474,80.33021559,27.86508818,19.68274747,15.89197599
OG0009476,14.46306393,15.8096986,22.76572523,18.09890725
OG0009477,15.59405038,13.01453187,13.64120609,15.53315303
OG0009478,11.86213517,5.617068202,5.639348042,5.893683065
OG0009479,6.91590287,10.64583155,9.073210802,9.071400443
OG0009480,69.0721277,34.89963106,28.05942992,23.37381791
OG0009481,232.7371045,160.6005576,448.3632148,434.8536167
OG0009482,0.050816833,9.308030569,24.72189836,23.25456681
OG0009483,55.15386149,13.30819033,8.937467006,7.1355147
OG0009484,13.42160049,15.2232259,17.05137422,11.04620963
OG0009486,1.692610175,5.770517913,6.509917829,3.74593875
OG0009487,20.40292656,65.45744579,70.96334293,33.89253258
OG0009488,27.34389594,84.5079095,97.27219778,49.18382195
OG0009490,20.3595478,18.59977635,11.23061033,10.36577566
OG0009494,10.50879559,8.1454676,6.658273903,8.261269671
OG0009496,5.22288553,7.003067732,6.366951279,6.351112367
OG0009497,11.9613178,7.94866296,7.252537172,8.791667788
OG0009498,5.507139257,117.2735447,45.54432586,12.04481917
OG0009499,9.954813323,5.551000433,6.046467128,3.995146201
OG0009500,31.87322867,26.58784826,27.81119473,25.77400079
OG0009501,47.86435097,91.2965463,133.6735124,163.4294541
OG0009502,28.91019486,36.05337755,31.38915643,23.21437102
OG0009503,200.8262496,119.7287102,81.10936574,41.21582603
OG0009505,18.55300768,11.6042709,10.91003972,9.844199296
OG0009506,56.40185873,18.6496372,16.02870882,12.31166445
OG0009507,10.89749709,21.17009893,17.2953435,15.33455154
OG0009510,10.62629396,94.20093072,97.28263337,99.93218933
OG0009511,24.61469324,58.17539459,108.4794346,146.1559185
OG0009512,8.774280501,12.76120138,13.9973679,12.1413809
OG0009513,2.435379579,12.22435146,5.646144638,6.255746625
OG0009514,59.14221873,107.4377162,176.2875193,203.7685242
OG0009516,21.96211577,34.57886221,37.10319384,41.99698108
OG0009517,8.020637906,4.322451773,4.730404882,6.80905787
OG0009518,15.26130902,6.524846175,5.183560613,5.108356501
OG0009519,1.609249808,1.156942469,13.62341025,102.2982478
OG0009520,22.24423964,11.55433925,7.997335699,7.179741536
OG0009521,84.74781543,117.3147859,154.6209494,130.3904842
OG0009523,20.85287626,24.19221252,22.73983918,18.81790337
OG0009527,8.01720412,3.787078387,3.383044398,3.273976344
OG0009528,5.663200884,4.972500691,14.2461517,26.81224463
OG0009529,5.163432521,2.996141717,5.459744833,18.99983969
OG0009531,10.32108175,6.962971023,11.56571113,13.50038125
OG0009532,0.363031203,13.3949523,26.6007625,14.64652195
OG0009533,10.88227508,3.069562965,3.933989063,5.652001702
OG0009534,0.178596672,4.913649088,5.389532902,1.920667063
OG0009536,4.725595452,5.418263194,11.92196095,16.70168225
OG0009538,80.79708074,48.39974819,32.75067631,28.59656755
OG0009539,41.94211072,93.55681393,157.2350478,276.7424551
OG0009540,7.400254229,5.544728894,5.177564852,5.730287333
OG0009542,7.235038836,5.621679241,2.447652096,2.461999753
OG0009543,3.650598493,0.650523067,0.510016371,1.244505879
OG0009544,19.21347955,44.36901231,81.85118969,58.91845623
OG0009545,15.85772149,7.516904541,8.068603429,8.973822806
OG0009546,11.11986165,14.15413799,28.38987937,36.38654566
OG0009548,11.83277012,12.63753546,10.11356088,9.602230261
OG0009549,6.891840531,15.26086517,21.25152073,20.21252458
OG0009550,25.53332393,17.33396425,25.32020013,30.75474188
OG0009551,10.35286969,46.47050615,62.49824896,53.76907259
OG0009553,157.7478892,20.02310847,10.55912474,5.680348853
OG0009555,40.51567746,184.1927813,476.9829725,571.6619952
OG0009556,35.17023456,13.42390169,14.95310998,12.85683503
OG0009557,14.78289503,7.457838016,9.113055869,12.50249086
OG0009558,23.51129017,14.49428912,14.72614962,14.84873069
OG0009559,103.7682903,450.5639462,712.1230076,608.6301175
OG0009561,26.87504984,19.2477074,21.8276319,24.2132642
OG0009562,3.609308373,5.388954474,3.010316559,4.263191499
OG0009564,27.0416685,28.88593768,12.7947183,8.446568879
OG0009565,0.618535011,6.259893029,6.459236387,7.924583737
OG0009566,59.20450443,51.25880287,52.87312022,32.56486926
OG0009567,25.36807462,33.82398864,25.67166032,29.29680524
OG0009568,3.354385885,46.99707594,93.99281861,102.6037701
OG0009569,3.413195419,3.222506562,3.826377651,4.446658991
OG0009570,35.09125272,21.55161838,14.95189444,12.55646845
OG0009571,11.10932193,10.34530652,11.31571071,8.230038734
OG0009574,0.937844418,29.62673726,11.73642542,2.1596379
OG0009576,12.89098053,6.033803449,5.956253355,6.890447616
OG0009577,0,0,0.042859273,0.10246774
OG0009578,14.0795532,14.492457,15.3181421,14.71770116
OG0009579,4.46617045,6.675900259,44.37103561,180.8058512
OG0009580,8.50336718,41.35991011,62.29157359,76.85040123
OG0009581,30.23134194,45.18450238,53.50469562,30.03707814
OG0009582,37.31531852,32.7482159,42.65059466,45.97873941
OG0009583,27.3685095,14.58980911,11.25357858,10.09979835
OG0009585,0,0.07358041,0.209032836,0.157448166
OG0009586,0.020225213,5.471454542,32.54199694,25.51035549
OG0009587,15.29870246,5.849311701,9.015242382,8.976499298
OG0009588,6.731038068,2.491666182,0.869975286,0.883850168
OG0009590,0.284510769,2.052372023,3.756775486,23.11499136
OG0009591,2.492790439,5.762862812,5.307779144,5.318299388
OG0009592,20.99634534,10.48103601,5.681906215,5.547850915
OG0009593,13.87115593,33.20758917,67.47339658,71.0436775
OG0009595,7.753202356,19.22971262,27.50821081,35.19424349
OG0009596,8.87283526,78.20229092,328.341809,536.3520035
OG0009597,9.147069948,15.02951673,15.22569145,8.099532914
OG0009600,21.91715182,36.02210411,24.80688348,13.80808597
OG0009602,20.84200182,9.263409254,8.298153619,49.36208975
OG0009605,95.39908784,32.79535027,30.52094956,27.8991264
OG0009606,6.937756882,18.37674672,28.0795141,44.45218424
OG0009607,16.09253098,11.24727146,10.13490362,10.98042401
OG0009609,3.228500628,15.77482573,20.68622246,33.82719839
OG0009610,5.810624296,14.49234473,15.2880922,6.418982851
OG0009611,16.77218382,75.6124179,107.3436343,74.18585686
OG0009612,4.472940471,5.441894085,6.628032613,10.02706746
OG0009614,5.232299479,4.82704366,3.183507275,2.644911104
OG0009615,8.978092191,4.497842018,3.72459249,3.669223373
OG0009616,1.089470249,90.18332207,84.19789134,50.0233857
OG0009617,64.77570697,56.12292846,38.02165104,31.68217494
OG0009618,11.94004049,14.66020355,7.991547211,10.64303147
OG0009620,6.030906782,17.62911324,19.5319168,31.58704793
OG0009621,3.454867948,4.72164403,5.301648961,5.040549537
OG0009622,5.977356114,5.938803807,3.98884383,5.223878655
OG0009624,218.8345008,924.8968506,1460.545486,1043.134447
OG0009625,10.6294098,9.329315406,10.99961779,12.15319735
